Site #	Camera Number	SD Card	Month	Day	Time	Recording Name	# Mice	Left (0,1,2)	Right (0,1,2)	Majority Interaction (L/R)	Rat (Y/N)	Notes	Observer Initials	Instructions:
7	12	KM 3	Jul	12	21:55	IMG_0175.MP4								
7	12	KM 3	Jul	12	21:56	IMG_0176.MP4								
7	12	KM 3	Jul	13	0:02	IMG_0177.MP4								
7	12	KM 3	Jul	13	0:03	IMG_0178.MP4								
7	12	KM 3	Jul	13	0:23	IMG_0179.MP4								
7	12	KM 3	Jul	13	0:25	IMG_0180.MP4								
7	12	KM 3	Jul	13	0:26	IMG_0181.MP4								
7	12	KM 3	Jul	13	0:27	IMG_0182.MP4								
7	12	KM 3	Jul	13	0:30	IMG_0183.MP4								
7	12	KM 3	Jul	13	0:30	IMG_0184.MP4								
7	12	KM 3	Jul	13	0:31	IMG_0185.MP4								
7	12	KM 3	Jul	13	0:33	IMG_0186.MP4								
7	12	KM 3	Jul	13	0:56	IMG_0187.MP4								
7	12	KM 3	Jul	13	0:57	IMG_0188.MP4								
7	12	KM 3	Jul	13	0:58	IMG_0189.MP4								
7	12	KM 3	Jul	13	1:26	IMG_0190.MP4								
7	12	KM 3	Jul	13	1:27	IMG_0191.MP4								
7	12	KM 3	Jul	13	1:27	IMG_0192.MP4								
7	12	KM 3	Jul	13	1:35	IMG_0193.MP4								
7	12	KM 3	Jul	13	1:59	IMG_0194.MP4								
7	12	KM 3	Jul	13	2:01	IMG_0195.MP4								
7	12	KM 3	Jul	13	2:02	IMG_0196.MP4								
7	12	KM 3	Jul	13	2:02	IMG_0197.MP4								
7	12	KM 3	Jul	13	2:04	IMG_0198.MP4								
7	12	KM 3	Jul	13	2:22	IMG_0199.MP4								
7	12	KM 3	Jul	13	2:23	IMG_0200.MP4								
7	12	KM 3	Jul	13	2:24	IMG_0201.MP4								
7	12	KM 3	Jul	13	2:25	IMG_0202.MP4								
7	12	KM 3	Jul	13	2:44	IMG_0203.MP4								
7	12	KM 3	Jul	13	2:44	IMG_0204.MP4								
7	12	KM 3	Jul	13	2:45	IMG_0205.MP4								
7	12	KM 3	Jul	13	2:45	IMG_0206.MP4								
7	12	KM 3	Jul	13	2:58	IMG_0207.MP4								
7	12	KM 3	Jul	13	2:59	IMG_0208.MP4								
7	12	KM 3	Jul	13	3:00	IMG_0209.MP4								
7	12	KM 3	Jul	13	3:01	IMG_0210.MP4								
7	12	KM 3	Jul	13	3:02	IMG_0211.MP4								
7	12	KM 3	Jul	13	3:05	IMG_0212.MP4								
7	12	KM 3	Jul	13	3:07	IMG_0213.MP4								
7	12	KM 3	Jul	13	3:08	IMG_0214.MP4								
7	12	KM 3	Jul	13	3:08	IMG_0215.MP4								
7	12	KM 3	Jul	13	3:11	IMG_0216.MP4								
7	12	KM 3	Jul	13	3:11	IMG_0217.MP4								
7	12	KM 3	Jul	13	3:12	IMG_0218.MP4								
7	12	KM 3	Jul	13	3:14	IMG_0219.MP4								
7	12	KM 3	Jul	13	3:15	IMG_0220.MP4								
7	12	KM 3	Jul	13	3:24	IMG_0221.MP4								
7	12	KM 3	Jul	13	3:24	IMG_0222.MP4								
7	12	KM 3	Jul	13	3:26	IMG_0223.MP4								
7	12	KM 3	Jul	13	3:27	IMG_0224.MP4								
7	12	KM 3	Jul	13	3:27	IMG_0225.MP4								
7	12	KM 3	Jul	13	3:28	IMG_0226.MP4								
7	12	KM 3	Jul	13	3:50	IMG_0227.MP4								
7	12	KM 3	Jul	13	3:51	IMG_0228.MP4								
7	12	KM 3	Jul	13	4:29	IMG_0229.MP4								
7	12	KM 3	Jul	13	4:30	IMG_0230.MP4								
7	12	KM 3	Jul	13	4:31	IMG_0231.MP4								
7	12	KM 3	Jul	13	4:32	IMG_0232.MP4								
7	12	KM 3	Jul	13	4:36	IMG_0233.MP4								
7	12	KM 3	Jul	13	4:36	IMG_0234.MP4								
7	12	KM 3	Jul	13	4:38	IMG_0235.MP4								
7	12	KM 3	Jul	13	4:38	IMG_0236.MP4								
7	12	KM 3	Jul	13	4:39	IMG_0237.MP4								
7	12	KM 3	Jul	13	4:39	IMG_0238.MP4								
7	12	KM 3	Jul	13	4:43	IMG_0239.MP4								
7	12	KM 3	Jul	13	4:43	IMG_0240.MP4								
7	12	KM 3	Jul	13	4:44	IMG_0241.MP4								
7	12	KM 3	Jul	13	4:44	IMG_0242.MP4								
7	12	KM 3	Jul	13	4:45	IMG_0243.MP4								
7	12	KM 3	Jul	13	4:45	IMG_0244.MP4								
7	12	KM 3	Jul	13	4:46	IMG_0245.MP4								
7	12	KM 3	Jul	13	4:48	IMG_0246.MP4								
7	12	KM 3	Jul	13	4:48	IMG_0247.MP4								
7	12	KM 3	Jul	13	4:52	IMG_0248.MP4								
7	12	KM 3	Jul	13	5:13	IMG_0249.MP4								
7	12	KM 3	Jul	13	5:13	IMG_0250.MP4								
7	12	KM 3	Jul	13	5:24	IMG_0251.MP4								
7	12	KM 3	Jul	13	5:25	IMG_0252.MP4								
7	12	KM 3	Jul	13	5:26	IMG_0253.MP4								
7	12	KM 3	Jul	13	5:27	IMG_0254.MP4								
7	12	KM 3	Jul	13	5:28	IMG_0255.MP4								
7	12	KM 3	Jul	13	5:30	IMG_0256.MP4								
7	12	KM 3	Jul	13	5:31	IMG_0257.MP4								
7	12	KM 3	Jul	13	6:18	IMG_0258.MP4								
7	12	KM 3	Jul	13	6:20	IMG_0259.MP4								
7	12	KM 3	Jul	13	6:26	IMG_0260.MP4								
7	12	KM 3	Jul	13	6:28	IMG_0261.MP4								
7	12	KM 3	Jul	13	6:31	IMG_0262.MP4								
7	12	KM 3	Jul	13	19:09	IMG_0263.MP4								
7	12	KM 3	Jul	13	19:10	IMG_0264.MP4								
7	12	KM 3	Jul	13	19:10	IMG_0265.MP4								
7	12	KM 3	Jul	13	19:14	IMG_0266.MP4								
7	12	KM 3	Jul	13	19:27	IMG_0267.MP4								
7	12	KM 3	Jul	13	19:27	IMG_0268.MP4								
7	12	KM 3	Jul	13	19:28	IMG_0269.MP4								
7	12	KM 3	Jul	13	19:29	IMG_0270.MP4								
7	12	KM 3	Jul	13	19:43	IMG_0271.MP4								
7	12	KM 3	Jul	13	19:44	IMG_0272.MP4								
7	12	KM 3	Jul	13	19:45	IMG_0273.MP4								
7	12	KM 3	Jul	13	19:47	IMG_0274.MP4								
7	12	KM 3	Jul	13	19:48	IMG_0275.MP4								
7	12	KM 3	Jul	13	19:49	IMG_0276.MP4								
7	12	KM 3	Jul	13	19:49	IMG_0277.MP4								
7	12	KM 3	Jul	13	19:50	IMG_0278.MP4								
7	12	KM 3	Jul	13	19:52	IMG_0279.MP4								
7	12	KM 3	Jul	13	19:52	IMG_0280.MP4								
7	12	KM 3	Jul	13	19:53	IMG_0281.MP4								
7	12	KM 3	Jul	13	19:57	IMG_0282.MP4								
7	12	KM 3	Jul	13	19:57	IMG_0283.MP4								
7	12	KM 3	Jul	13	20:03	IMG_0284.MP4								
7	12	KM 3	Jul	13	20:04	IMG_0285.MP4								
7	12	KM 3	Jul	13	20:05	IMG_0286.MP4								
7	12	KM 3	Jul	13	20:23	IMG_0287.MP4								
7	12	KM 3	Jul	13	20:24	IMG_0288.MP4								
7	12	KM 3	Jul	13	20:25	IMG_0289.MP4								
7	12	KM 3	Jul	13	20:27	IMG_0290.MP4								
7	12	KM 3	Jul	13	20:28	IMG_0291.MP4								
7	12	KM 3	Jul	13	20:29	IMG_0292.MP4								
7	12	KM 3	Jul	13	20:29	IMG_0293.MP4								
7	12	KM 3	Jul	13	20:29	IMG_0294.MP4								
7	12	KM 3	Jul	13	20:30	IMG_0295.MP4								
7	12	KM 3	Jul	13	20:32	IMG_0296.MP4								
7	12	KM 3	Jul	13	20:34	IMG_0297.MP4								
7	12	KM 3	Jul	13	20:52	IMG_0298.MP4								
7	12	KM 3	Jul	13	20:53	IMG_0299.MP4								
7	12	KM 3	Jul	13	21:04	IMG_0300.MP4								
7	12	KM 3	Jul	13	21:04	IMG_0301.MP4								
7	12	KM 3	Jul	13	21:06	IMG_0302.MP4								
7	12	KM 3	Jul	13	21:07	IMG_0303.MP4								
7	12	KM 3	Jul	13	21:09	IMG_0304.MP4								
7	12	KM 3	Jul	13	21:20	IMG_0305.MP4								
7	12	KM 3	Jul	13	21:20	IMG_0306.MP4								
7	12	KM 3	Jul	13	21:20	IMG_0307.MP4								
7	12	KM 3	Jul	13	21:21	IMG_0308.MP4								
7	12	KM 3	Jul	13	21:21	IMG_0309.MP4								
7	12	KM 3	Jul	13	21:21	IMG_0310.MP4								
7	12	KM 3	Jul	13	21:36	IMG_0311.MP4								
7	12	KM 3	Jul	13	21:37	IMG_0312.MP4								
7	12	KM 3	Jul	13	21:37	IMG_0313.MP4								
7	12	KM 3	Jul	13	21:57	IMG_0314.MP4								
7	12	KM 3	Jul	13	21:58	IMG_0315.MP4								
7	12	KM 3	Jul	13	21:59	IMG_0316.MP4								
7	12	KM 3	Jul	13	22:51	IMG_0317.MP4								
7	12	KM 3	Jul	13	22:52	IMG_0318.MP4								
7	12	KM 3	Jul	13	22:57	IMG_0319.MP4								
7	12	KM 3	Jul	13	23:07	IMG_0320.MP4								
7	12	KM 3	Jul	13	23:10	IMG_0321.MP4								
7	12	KM 3	Jul	13	23:34	IMG_0322.MP4								
7	12	KM 3	Jul	14	0:01	IMG_0323.MP4								
7	12	KM 3	Jul	14	0:01	IMG_0324.MP4								
7	12	KM 3	Jul	14	0:34	IMG_0325.MP4								
7	12	KM 3	Jul	14	0:34	IMG_0326.MP4								
7	12	KM 3	Jul	14	0:34	IMG_0327.MP4								
7	12	KM 3	Jul	14	0:35	IMG_0328.MP4								
7	12	KM 3	Jul	14	0:35	IMG_0329.MP4								
7	12	KM 3	Jul	14	0:38	IMG_0330.MP4								
7	12	KM 3	Jul	14	0:38	IMG_0331.MP4								
7	12	KM 3	Jul	14	0:39	IMG_0332.MP4								
7	12	KM 3	Jul	14	0:46	IMG_0333.MP4								
7	12	KM 3	Jul	14	0:52	IMG_0334.MP4								
7	12	KM 3	Jul	14	1:00	IMG_0335.MP4								
7	12	KM 3	Jul	14	1:16	IMG_0336.MP4								
7	12	KM 3	Jul	14	1:17	IMG_0337.MP4								
7	12	KM 3	Jul	14	1:17	IMG_0338.MP4								
7	12	KM 3	Jul	14	1:29	IMG_0339.MP4								
7	12	KM 3	Jul	14	1:30	IMG_0340.MP4								
7	12	KM 3	Jul	14	1:30	IMG_0341.MP4								
7	12	KM 3	Jul	14	1:33	IMG_0342.MP4								
7	12	KM 3	Jul	14	1:38	IMG_0343.MP4								
7	12	KM 3	Jul	14	1:42	IMG_0344.MP4								
7	12	KM 3	Jul	14	1:43	IMG_0345.MP4								
7	12	KM 3	Jul	14	1:43	IMG_0346.MP4								
7	12	KM 3	Jul	14	2:48	IMG_0347.MP4								
7	12	KM 3	Jul	14	2:49	IMG_0348.MP4								
7	12	KM 3	Jul	14	2:49	IMG_0349.MP4								
7	12	KM 3	Jul	14	2:49	IMG_0350.MP4								
7	12	KM 3	Jul	14	2:49	IMG_0351.MP4								
7	12	KM 3	Jul	14	2:49	IMG_0352.MP4								
7	12	KM 3	Jul	14	2:50	IMG_0353.MP4								
7	12	KM 3	Jul	14	2:50	IMG_0354.MP4								
7	12	KM 3	Jul	14	2:50	IMG_0355.MP4								
7	12	KM 3	Jul	14	2:50	IMG_0356.MP4								
7	12	KM 3	Jul	14	2:50	IMG_0357.MP4								
7	12	KM 3	Jul	14	3:14	IMG_0358.MP4								
7	12	KM 3	Jul	14	3:47	IMG_0359.MP4								
7	12	KM 3	Jul	14	3:51	IMG_0360.MP4								
7	12	KM 3	Jul	14	3:52	IMG_0361.MP4								
7	12	KM 3	Jul	14	3:52	IMG_0362.MP4								
7	12	KM 3	Jul	14	3:52	IMG_0363.MP4								
7	12	KM 3	Jul	14	3:52	IMG_0364.MP4								
7	12	KM 3	Jul	14	4:11	IMG_0365.MP4								
7	12	KM 3	Jul	14	4:11	IMG_0366.MP4								
7	12	KM 3	Jul	14	4:11	IMG_0367.MP4								
7	12	KM 3	Jul	14	4:37	IMG_0368.MP4								
7	12	KM 3	Jul	14	4:38	IMG_0369.MP4								
7	12	KM 3	Jul	14	4:38	IMG_0370.MP4								
7	12	KM 3	Jul	14	4:40	IMG_0371.MP4								
7	12	KM 3	Jul	14	4:40	IMG_0372.MP4								
7	12	KM 3	Jul	14	4:42	IMG_0373.MP4								
7	12	KM 3	Jul	14	4:50	IMG_0374.MP4								
7	12	KM 3	Jul	14	4:52	IMG_0375.MP4								
7	12	KM 3	Jul	14	5:13	IMG_0376.MP4								
7	12	KM 3	Jul	14	5:13	IMG_0377.MP4								
7	12	KM 3	Jul	14	5:18	IMG_0378.MP4								
7	12	KM 3	Jul	14	5:18	IMG_0379.MP4								
7	12	KM 3	Jul	14	5:18	IMG_0380.MP4								
7	12	KM 3	Jul	14	5:19	IMG_0381.MP4								
7	12	KM 3	Jul	14	5:19	IMG_0382.MP4								
7	12	KM 3	Jul	14	5:20	IMG_0383.MP4								
7	12	KM 3	Jul	14	5:20	IMG_0384.MP4								
7	12	KM 3	Jul	14	5:20	IMG_0385.MP4								
7	12	KM 3	Jul	14	5:30	IMG_0386.MP4								
7	12	KM 3	Jul	14	5:31	IMG_0387.MP4								
7	12	KM 3	Jul	14	6:06	IMG_0388.MP4								
7	12	KM 3	Jul	14	6:06	IMG_0389.MP4								
7	12	KM 3	Jul	14	6:37	IMG_0390.MP4								
7	12	KM 3	Jul	14	6:37	IMG_0391.MP4								
7	12	KM 3	Jul	14	19:14	IMG_0392.MP4								
7	12	KM 3	Jul	14	19:19	IMG_0393.MP4								
7	12	KM 3	Jul	14	19:48	IMG_0394.MP4								
7	12	KM 3	Jul	14	19:48	IMG_0395.MP4								
7	12	KM 3	Jul	14	19:49	IMG_0396.MP4								
7	12	KM 3	Jul	14	19:49	IMG_0397.MP4								
7	12	KM 3	Jul	14	19:50	IMG_0398.MP4								
7	12	KM 3	Jul	14	20:28	IMG_0399.MP4								
7	12	KM 3	Jul	14	20:28	IMG_0400.MP4								
7	12	KM 3	Jul	14	20:30	IMG_0401.MP4								
7	12	KM 3	Jul	14	20:31	IMG_0402.MP4								
7	12	KM 3	Jul	14	20:45	IMG_0403.MP4								
7	12	KM 3	Jul	14	20:46	IMG_0404.MP4								
7	12	KM 3	Jul	14	20:47	IMG_0405.MP4								
7	12	KM 3	Jul	14	20:47	IMG_0406.MP4								
7	12	KM 3	Jul	14	20:48	IMG_0407.MP4								
7	12	KM 3	Jul	14	21:50	IMG_0408.MP4								
7	12	KM 3	Jul	14	21:50	IMG_0409.MP4								
7	12	KM 3	Jul	14	22:21	IMG_0410.MP4								
7	12	KM 3	Jul	14	22:21	IMG_0411.MP4								
7	12	KM 3	Jul	14	22:22	IMG_0412.MP4								
7	12	KM 3	Jul	14	22:38	IMG_0413.MP4								
7	12	KM 3	Jul	14	23:17	IMG_0414.MP4								
7	12	KM 3	Jul	14	23:41	IMG_0415.MP4								
7	12	KM 3	Jul	15	0:17	IMG_0416.MP4								
7	12	KM 3	Jul	15	2:15	IMG_0417.MP4								
7	12	KM 3	Jul	15	2:15	IMG_0418.MP4								
7	12	KM 3	Jul	15	2:15	IMG_0419.MP4								
7	12	KM 3	Jul	15	2:56	IMG_0420.MP4								
7	12	KM 3	Jul	15	2:56	IMG_0421.MP4								
7	12	KM 3	Jul	15	2:58	IMG_0422.MP4								
7	12	KM 3	Jul	15	3:01	IMG_0423.MP4								
7	12	KM 3	Jul	15	3:19	IMG_0424.MP4								
7	12	KM 3	Jul	15	3:20	IMG_0425.MP4								
7	12	KM 3	Jul	15	23:01	IMG_0426.MP4								
7	12	KM 3	Jul	16	3:44	IMG_0427.MP4								
7	12	KM 3	Jul	16	5:18	IMG_0428.MP4								
7	12	KM 3	Jul	16	5:20	IMG_0429.MP4								
7	12	KM 3	Jul	16	19:05	IMG_0430.MP4								
7	12	KM 3	Jul	16	21:13	IMG_0431.MP4								
7	12	KM 3	Jul	17	2:43	IMG_0432.MP4								
7	12	KM 3	Jul	17	2:43	IMG_0433.MP4								
7	12	KM 3	Jul	17	2:43	IMG_0434.MP4								
7	12	KM 3	Jul	18	3:29	IMG_0435.MP4								
7	12	KM 3	Jul	18	3:40	IMG_0436.MP4								
7	12	KM 3	Jul	18	22:07	IMG_0437.MP4								
7	12	KM 3	Jul	18	23:11	IMG_0438.MP4								
7	12	KM 3	Jul	18	23:12	IMG_0439.MP4								
7	12	KM 3	Jul	18	23:12	IMG_0440.MP4								
7	12	KM 3	Jul	19	21:17	IMG_0441.MP4								
1	2	H (64 gb)	Jul	9	20:22	IMG_0001.AVI	1	0	1	R	N			
1	2	H (64 gb)	Jul	9	20:31	IMG_0002.AVI					N	Pitch Black		
1	2	H (64 gb)	Jul	9	21:31	IMG_0003.AVI	1		1	R	N			
1	2	H (64 gb)	Jul	9	21:40	IMG_0004.AVI	1	0	1	R	N			
1	2	H (64 gb)	Jul	9	21:44	IMG_0005.AVI	1	0	1	R	N			
1	2	H (64 gb)	Jul	9	21:45	IMG_0006.AVI	2	0	1	R	N	only one interacted		
1	2	H (64 gb)	Jul	9	21:47	IMG_0007.AVI	2	0	1	R	N 	only one interacted		
1	2	H (64 gb)	Jul	9	21:47	IMG_0008.AVI	2	0	1	R	N	both mice shared right (wholesome) 		
1	2	H (64 gb)	Jul	9	21:52	IMG_0009.AVI	3	0	1	R	N 	only one interacted		
1	2	H (64 gb)	Jul	9	21:53	IMG_0010.AVI	3	0	1	R	N	only one interacted		
1	2	H (64 gb)	Jul	9	21:54	IMG_0011.AVI	3	2	1	R	N 	Slight interaction with left, but didnt eat it		
1	2	H (64 gb)	Jul	9	21:55	IMG_0012.AVI	2	0	1	R	N 	they are really into the right		
1	2	H (64 gb)	Jul	9	21:56	IMG_0013.AVI	3	0	1	R	N	3 eating at the same time...crazy		
1	2	H (64 gb)	Jul	9	21:58	IMG_0014.AVI	4	2	1	R	N	2 eating on R, one in bushes, the other jumped on L 		
1	2	H (64 gb)	Jul	9	21:58	IMG_0015.AVI	3	0	2	R	N	2 eating at L		
1	2	H (64 gb)	Jul	9	22:01	IMG_0016.AVI	2	2	1	R	N	they only sniff L, never eat		
1	2	H (64 gb)	Jul	9	22:02	IMG_0017.AVI	3	0	1	R	N			
1	2	H (64 gb)	Jul	9	22:07	IMG_0018.AVI	2	0	1	R	N			
1	2	H (64 gb)	Jul	9	22:30	IMG_0019.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	9	22:40	IMG_0020.AVI	2	0	0	0	N			
1	2	H (64 gb)	Jul	9	22:40	IMG_0021.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	9	22:41	IMG_0022.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	9	22:44	IMG_0023.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	9	22:45	IMG_0024.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	9	22:47	IMG_0025.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	9	22:49	IMG_0026.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	9	22:51	IMG_0027.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	9	22:59	IMG_0028.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	9	23:00	IMG_0029.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	9	23:38	IMG_0030.AVI	2	0	0	0	N			
1	2	H (64 gb)	Jul	9	23:38	IMG_0031.AVI	2	2	1	R	N	equal' interaction, but ate 2		
1	2	H (64 gb)	Jul	9	23:47	IMG_0032.AVI	0	0	0	0	0	black		
1	2	H (64 gb)	Jul	9	23:54	IMG_0033.AVI	2	0	1	R	N	its just kinda sitting by it tbh 		
1	2	H (64 gb)	Jul	9	23:54	IMG_0034.AVI	1	0	1	R	N	its still sittting there		
1	2	H (64 gb)	Jul	9	23:58	IMG_0035.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	10	0:04	IMG_0036.AVI	1	0	1	R	N			
1	2	H (64 gb)	Jul	10	0:05	IMG_0037.AVI	1	2	1	R	N			
1	2	H (64 gb)	Jul	10	0:07	IMG_0038.AVI	2	0	0	0	N			
1	2	H (64 gb)	Jul	10	0:10	IMG_0039.AVI	1	0	1	R	N			
1	2	H (64 gb)	Jul	10	0:11	IMG_0040.AVI	1	0	1	R	N			
1	2	H (64 gb)	Jul	10	0:21	IMG_0041.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	10	0:33	IMG_0042.AVI	1	0	0	0	N	I ONLY SAW EYES		
1	2	H (64 gb)	Jul	10	0:44	IMG_0043.AVI	1	0	1	R	N			
1	2	H (64 gb)	Jul	10	1:20	IMG_0044.AVI	1	0	1	R	N			
1	2	H (64 gb)	Jul	10	1:22	IMG_0045.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	10	1:23	IMG_0046.AVI	1	0	1	R	N			
1	2	H (64 gb)	Jul	10	1:23	IMG_0047.AVI	0	0	0	0	N	NOTHING		
1	2	H (64 gb)	Jul	10	1:29	IMG_0048.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	10	1:35	IMG_0049.AVI	1	0	0	0	N	EYES...		
1	2	H (64 gb)	Jul	10	1:36	IMG_0050.AVI	0	0	0	0	N	NOTHING		
1	2	H (64 gb)	Jul	10	1:42	IMG_0051.AVI	1	0	1	R	N			
1	2	H (64 gb)	Jul	10	1:43	IMG_0052.AVI	1	2	0	L	N	barely an interation 		
1	2	H (64 gb)	Jul	10	1:45	IMG_0053.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	10	1:50	IMG_0054.AVI	0	0	0	0	N	NOTHING		
1	2	H (64 gb)	Jul	10	2:36	IMG_0055.AVI	1	0	2	0	N			
1	2	H (64 gb)	Jul	10	2:40	IMG_0056.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	10	2:41	IMG_0057.AVI	1	2	1	EQUAL 	N			
1	2	H (64 gb)	Jul	10	2:41	IMG_0058.AVI	1	0	2	R	N			
1	2	H (64 gb)	Jul	10	2:43	IMG_0059.AVI	2	0	0	0	N 			
1	2	H (64 gb)	Jul	10	2:44	IMG_0060.AVI	1	0	2	R	N			
1	2	H (64 gb)	Jul	10	2:46	IMG_0061.AVI	1	0	2	R	N			
1	2	H (64 gb)	Jul	10	2:47	IMG_0062.AVI	1	0	0	0	N 			
1	2	H (64 gb)	Jul	10	3:46	IMG_0063.AVI	1	0	1	R	N			
1	2	H (64 gb)	Jul	10	3:56	IMG_0064.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	10	4:40	IMG_0065.AVI	1	1	0	L	N			
1	2	H (64 gb)	Jul	10	5:00	IMG_0066.AVI	1	0	1	R	N			
1	2	H (64 gb)	Jul	10	5:05	IMG_0067.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	10	5:08	IMG_0068.AVI	1	1	2	R	N			
1	2	H (64 gb)	Jul	10	5:10	IMG_0069.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	10	5:20	IMG_0070.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	10	5:44	IMG_0071.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	10	5:45	IMG_0072.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	10	5:48	IMG_0073.AVI	1	2	1	R	N			
1	2	H (64 gb)	Jul	10	5:48	IMG_0074.AVI	2	0	0	0	N			
1	2	H (64 gb)	Jul	10	5:58	IMG_0075.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	10	6:05	IMG_0076.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	10	6:05	IMG_0077.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	10	6:10	IMG_0078.AVI	1	1	0	L	N			
1	2	H (64 gb)	Jul	10	6:12	IMG_0079.AVI	1	0	0	0	N			
