Site #	Camera Number	SD Card	Month	Day	Time	Recording Name	# Mice	Left (0,1,2)	Right (0,1,2)	Majority Interaction (L/R)	Rat (Y/N)	Notes	Observer Initials	Instructions:
1	2	H (64 gb)	Jul	10	6:34	IMG_0080.AVI	2	0	1	R	N			
1	2	H (64 gb)	Jul	10	6:35	IMG_0081.AVI	0	0	0	0	N			
1	2	H (64 gb)	Jul	10	6:44	IMG_0082.AVI	1	0	1	R	N			
1	2	H (64 gb)	Jul	10	6:47	IMG_0083.AVI	2	1	0	L	N			
1	2	H (64 gb)	Jul	10	6:48	IMG_0084.AVI	1	1	0	L	N			
1	2	H (64 gb)	Jul	10	6:49	IMG_0085.AVI	1	1	0	L	N			
1	2	H (64 gb)	Jul	10	19:25	IMG_0086.AVI	1	1	0	L	N			
1	2	H (64 gb)	Jul	10	20:53	IMG_0087.AVI	1	1	0	L	N			
1	2	H (64 gb)	Jul	10	22:33	IMG_0088.AVI	1	1	0	L	N			
1	2	H (64 gb)	Jul	10	22:33	IMG_0089.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	10	22:43	IMG_0090.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	10	22:48	IMG_0091.AVI	1	2	1	L	N			
1	2	H (64 gb)	Jul	10	22:48	IMG_0092.AVI	0	0	0	0	N			
1	2	H (64 gb)	Jul	10	22:50	IMG_0093.AVI	1	1	0	L	N			
1	2	H (64 gb)	Jul	10	22:51	IMG_0094.AVI	0	0	0	0	N			
1	2	H (64 gb)	Jul	10	23:24	IMG_0095.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	10	23:45	IMG_0096.AVI	1	1	0	L	N			
1	2	H (64 gb)	Jul	10	23:46	IMG_0097.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	10	23:54	IMG_0098.AVI	0	0	0	0	N	BLACK 		
1	2	H (64 gb)	Jul	11	0:07	IMG_0099.AVI	0	0	0	0	N			
1	2	H (64 gb)	Jul	11	0:18	IMG_0100.AVI	0	0	0	0	N			
1	2	H (64 gb)	Jul	11	0:30	IMG_0101.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	11	0:47	IMG_0102.AVI	1	1	0	L	N			
1	2	H (64 gb)	Jul	11	0:47	IMG_0103.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	11	1:31	IMG_0104.AVI	1	1	0	0	N			
1	2	H (64 gb)	Jul	11	1:52	IMG_0105.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	11	3:05	IMG_0106.AVI	2	1,2	0,1	L	N			
1	2	H (64 gb)	Jul	11	3:05	IMG_0107.AVI	1	1	0	L	N			
1	2	H (64 gb)	Jul	11	3:06	IMG_0108.AVI	1	1	0	L	N	blurry		
1	2	H (64 gb)	Jul	11	3:06	IMG_0109.AVI	2	1	2	L	N	didnt really interact with R		
1	2	H (64 gb)	Jul	11	3:07	IMG_0110.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	11	3:08	IMG_0111.AVI	1	2	1	L	N	VERY BLURRY		
1	2	H (64 gb)	Jul	11	3:13	IMG_0112.AVI	1	1	0	L	N			
1	2	H (64 gb)	Jul	11	3:15	IMG_0113.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	11	3:17	IMG_0114.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	11	3:23	IMG_0115.AVI	1	1	0	L	N			
1	2	H (64 gb)	Jul	11	3:38	IMG_0116.AVI	1	1	0	L	N			
1	2	H (64 gb)	Jul	11	3:41	IMG_0117.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	11	4:20	IMG_0118.AVI	0	0	0	0	N			
1	2	H (64 gb)	Jul	11	4:26	IMG_0119.AVI	2	1	0	L	N			
1	2	H (64 gb)	Jul	11	5:24	IMG_0120.AVI	1	1	0	L	N			
1	2	H (64 gb)	Jul	11	5:44	IMG_0121.AVI	1	0	0	L	N			
1	2	H (64 gb)	Jul	11	5:44	IMG_0122.AVI	0	0	0	0	N			
1	2	H (64 gb)	Jul	11	5:53	IMG_0123.AVI					N	black		
1	2	H (64 gb)	Jul	11	6:17	IMG_0124.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	11	6:19	IMG_0125.AVI	1	1	0	L	N			
1	2	H (64 gb)	Jul	11	6:21	IMG_0126.AVI	1	1	0	L	N			
1	2	H (64 gb)	Jul	11	6:39	IMG_0127.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	11	6:48	IMG_0128.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	11	6:48	IMG_0129.AVI	1	1	0	L	N			
1	2	H (64 gb)	Jul	11	20:56	IMG_0130.AVI					N	too foggy 		
1	2	H (64 gb)	Jul	11	21:03	IMG_0131.AVI					N	too foggy 		
1	2	H (64 gb)	Jul	11	21:05	IMG_0132.AVI					N	TOo foggy 		
1	2	H (64 gb)	Jul	11	21:10	IMG_0133.AVI					N	TOo foggy 		
1	2	H (64 gb)	Jul	11	23:06	IMG_0134.AVI					N	TOo foggy 		
1	2	H (64 gb)	Jul	11	23:43	IMG_0135.AVI					N	TOo foggy 		
1	2	H (64 gb)	Jul	12	1:48	IMG_0136.AVI					N	TOo foggy 		
1	2	H (64 gb)	Jul	12	1:49	IMG_0137.AVI					N	TOo foggy 		
1	2	H (64 gb)	Jul	12	1:52	IMG_0138.AVI					N	TOo foggy 		
1	2	H (64 gb)	Jul	12	1:55	IMG_0139.AVI					N	TOo foggy 		
1	2	H (64 gb)	Jul	12	3:54	IMG_0140.AVI					N	TOo foggy 		
1	2	H (64 gb)	Jul	12	4:23	IMG_0141.AVI					N	TOo foggy 		
1	2	H (64 gb)	Jul	12	4:26	IMG_0142.AVI	2	0	1	R	N	foggy??? 		
1	2	H (64 gb)	Jul	12	4:29	IMG_0143.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	12	4:58	IMG_0144.AVI	1	1	0	L	N			
1	2	H (64 gb)	Jul	12	5:42	IMG_0145.AVI	1	1	0	L	N			
1	2	H (64 gb)	Jul	12	5:52	IMG_0146.AVI	1	1	0	L	N			
1	2	H (64 gb)	Jul	12	6:21	IMG_0147.AVI	1	1	0	L	N			
1	2	H (64 gb)	Jul	12	20:48	IMG_0148.AVI	1	1	0	L	N			
1	2	H (64 gb)	Jul	12	21:00	IMG_0149.AVI	1	1	0	L	N			
1	2	H (64 gb)	Jul	12	22:04	IMG_0150.AVI	1	1	0	L	N			
1	2	H (64 gb)	Jul	12	22:25	IMG_0151.AVI	1	1	0	L	N			
1	2	H (64 gb)	Jul	12	23:10	IMG_0152.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	12	23:57	IMG_0153.AVI	0	0	0	0	N			
1	2	H (64 gb)	Jul	13	0:05	IMG_0154.AVI					N	black 		
1	2	H (64 gb)	Jul	13	1:33	IMG_0155.AVI	0	0	0	0	N			
1	2	H (64 gb)	Jul	13	1:34	IMG_0156.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	13	19:36	IMG_0157.AVI	1	1	0	L	N			
1	2	H (64 gb)	Jul	13	21:56	IMG_0158.AVI	1	1	0	L	N			
1	2	H (64 gb)	Jul	13	22:59	IMG_0159.AVI	1	1	0	L	N			
1	2	H (64 gb)	Jul	14	5:56	IMG_0160.AVI	1	1	0	L	N			
1	2	H (64 gb)	Jul	14	20:32	IMG_0161.AVI	1	2	1	L	N			
1	2	H (64 gb)	Jul	14	22:56	IMG_0162.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	15	21:38	IMG_0163.AVI	0	0	0	0	N			
1	2	H (64 gb)	Jul	16	2:16	IMG_0164.AVI	1	0	0	0	N			
1	2	H (64 gb)	Jul	20	22:29	IMG_0165.AVI	1	2	1	R	N			
1	2	H (64 gb)	Jul	22	4:04	IMG_0166.AVI	1	1	0	L	N			
10	4	B SanDisk	Jul	17	3:54	IMG_0001.MP4	1	0	0		N	can only see one tube?	SD	
10	4	B SanDisk	Jul	17	3:54	IMG_0001_QV.JPG						pic of same mouse	SD	
4	9	14 ADATA	Jul	9	21:55	IMG_0001.MP4	0	0	0		N		SD	
4	9	14 ADATA	Jul	10	1:34	IMG_0002.MP4	1	0	1	R				
4	9	14 ADATA	Jul	10	1:44	IMG_0003.MP4	1	1	0	L		hard to tell if it's actually at tube		
4	9	14 ADATA	Jul	10	2:36	IMG_0004.MP4	1	0	0		N			
4	9	14 ADATA	Jul	10	5:24	IMG_0005.MP4	1	0	1	R	N			
4	9	14 ADATA	Jul	10	5:28	IMG_0006.MP4	1	0	0		N			
4	9	14 ADATA	Jul	10	5:29	IMG_0007.MP4	1	0	0		N			
4	9	14 ADATA	Jul	10	22:22	IMG_0008.MP4	1	0	0		N			
4	9	14 ADATA	Jul	10	22:56	IMG_0009.MP4	1	0	0		N			
4	9	14 ADATA	Jul	10	23:19	IMG_0010.MP4	1	0	1		N			
4	9	14 ADATA	Jul	11	1:02	IMG_0011.MP4	1	0	0		N			
4	9	14 ADATA	Jul	11	1:40	IMG_0012.MP4	1	0	0		N			
4	9	14 ADATA	Jul	11	3:03	IMG_0013.MP4	1	0	0		N			
4	9	14 ADATA	Jul	11	3:58	IMG_0014.MP4	1	0	0		N			
4	9	14 ADATA	Jul	11	4:59	IMG_0015.MP4	1	0	1	R	N			
4	9	14 ADATA	Jul	14	22:17	IMG_0016.MP4	1	0	0		N			
4	9	14 ADATA	Jul	15	4:16	IMG_0017.MP4	1	0	0		N			
2	7	12 ADATA	Jul	9	22:13	IMG_0001.MP4	1	0	0	R	N	The positioning of camera makes it a bit hard to see L tube		
2	7	12 ADATA	Jul	10	4:57	IMG_0002.MP4	1	0	0	R	N			
2	7	12 ADATA	Jul	10	6:27	IMG_0003.MP4	1	0	0		N			
2	7	12 ADATA	Jul	10	22:25	IMG_0004.MP4	1	0	0		N			
2	7	12 ADATA	Jul	11	0:09	IMG_0005.MP4	1	1	0	L	N			
2	7	12 ADATA	Jul	11	0:10	IMG_0006.MP4	1	1	0	L	N			
2	7	12 ADATA	Jul	11	0:16	IMG_0007.MP4	2	0	1	R	N	2nd mouse didn't interact w either tube		
2	7	12 ADATA	Jul	11	0:18	IMG_0008.MP4	1	0	0		N			
2	7	12 ADATA	Jul	11	0:21	IMG_0009.MP4	0	0	0		N	Didn't see anything		
2	7	12 ADATA	Jul	11	0:38	IMG_0010.MP4	1	0	1	R	N			
2	7	12 ADATA	Jul	11	1:09	IMG_0011.MP4	1	0	1	R	N			
2	7	12 ADATA	Jul	11	1:28	IMG_0012.MP4	1	1	0	L	N			
2	7	12 ADATA	Jul	11	2:22	IMG_0013.MP4	1	0	1	R	N			
2	7	12 ADATA	Jul	11	3:34	IMG_0014.MP4	0	0	0		N	Blurry		
2	7	12 ADATA	Jul	11	3:42	IMG_0015.MP4	1	0	1	R	N			
2	7	12 ADATA	Jul	11	5:49	IMG_0016.MP4	1	0	0		N			
2	7	12 ADATA	Jul	11	6:26	IMG_0017.MP4	1	0	1	R	N			
2	7	12 ADATA	Jul	11	6:34	IMG_0018.MP4	1	2	1	R	N			
2	7	12 ADATA	Jul	11	6:35	IMG_0019.MP4	1	1	0	L	N			
2	7	12 ADATA	Jul	11	6:35	IMG_0020.MP4	0	0	0		N			
2	7	12 ADATA	Jul	11	6:41	IMG_0021.MP4	1	0	0		N			
2	7	12 ADATA	Jul	11	6:53	IMG_0022.MP4	1	0	1	R	N			
2	7	12 ADATA	Jul	11	21:10	IMG_0023.MP4	0	0	0		N	Leaves		
2	7	12 ADATA	Jul	12	21:26	IMG_0024.MP4	1	1	0	L	N			
2	7	12 ADATA	Jul	12	21:28	IMG_0025.MP4	1	0	0		N			
2	7	12 ADATA	Jul	12	21:57	IMG_0026.MP4	1	0	0		N			
2	7	12 ADATA	Jul	12	22:07	IMG_0027.MP4	1	0	0		N			
2	7	12 ADATA	Jul	12	22:23	IMG_0028.MP4	1	0	0		N			
2	7	12 ADATA	Jul	12	22:47	IMG_0029.MP4	1	0	0		N			
2	7	12 ADATA	Jul	12	23:00	IMG_0030.MP4	1	0	0		N			
2	7	12 ADATA	Jul	12	23:33	IMG_0031.MP4	1	0	0		N			
2	7	12 ADATA	Jul	13	1:16	IMG_0032.MP4	1	0	0		N			
2	7	12 ADATA	Jul	13	1:30	IMG_0033.MP4	1	0	0		N			
2	7	12 ADATA	Jul	13	3:08	IMG_0034.MP4	1	1	0	L	N			
2	7	12 ADATA	Jul	13	3:24	IMG_0035.MP4	1	0	1	R	N			
2	7	12 ADATA	Jul	13	20:24	IMG_0036.MP4	1	0	1	R	N			
2	7	12 ADATA	Jul	13	20:57	IMG_0037.MP4	1	1	0	L	N			
2	7	12 ADATA	Jul	13	21:04	IMG_0038.MP4	1	0	0		N			
2	7	12 ADATA	Jul	14	1:57	IMG_0039.MP4	1	0	0		N			
2	7	12 ADATA	Jul	14	4:55	IMG_0040.MP4	0	0	0		N			
2	7	12 ADATA	Jul	14	6:04	IMG_0041.MP4	1	0	0		N			
2	7	12 ADATA	Jul	15	0:54	IMG_0042.MP4	1	0	0		N			
2	7	12 ADATA	Jul	15	22:56	IMG_0043.MP4	1	1	0	L	N			
2	7	12 ADATA	Jul	16	1:01	IMG_0044.MP4	1	0	0		N			
2	7	12 ADATA	Jul	16	1:50	IMG_0045.MP4	1	0	0		N			
2	7	12 ADATA	Jul	16	2:06	IMG_0046.MP4	1	0	0		N			
2	7	12 ADATA	Jul	16	4:56	IMG_0047.MP4	1	0	0		N			
2	7	12 ADATA	Jul	17	23:18	IMG_0048.MP4	1	0	0		N			
2	7	12 ADATA	Jul	18	3:26	IMG_0049.MP4	1	0	1	R	N			
2	7	12 ADATA	Jul	18	5:00	IMG_0050.MP4	0	0	0		N			
2	7	12 ADATA	Jul	18	5:46	IMG_0051.MP4	1	0	0		N			
2	7	12 ADATA	Jul	19	2:18	IMG_0052.MP4	1	0	1	R	N			
2	7	12 ADATA	Jul	26	21:48	IMG_0053.MP4	1	0	0		N			
		KM5	Aug	3	5:04	IMG_0001.MP4	1	0	0		N			
		KM5	Aug	3	5:04	IMG_0002.MP4	1	1	0		N			
		KM5	Aug	14	6:40	IMG_0003.MP4	0	0	0		N	Weird blur initially		
		FA13	Aug	1	22:26	IMG_0001.MP4						I can;t tell where the right tube is		
		FA13	Aug	2	3:02	IMG_0002.MP4								
		FA13	Aug	5	3:28	IMG_0003.MP4								
		FA13	Aug	5	23:35	IMG_0004.MP4								
		FA13	Aug	5	23:36	IMG_0005.MP4								
		FA13	Aug	6	5:16	IMG_0006.MP4						mouse climb :)		
		FA13	Aug	6	5:21	IMG_0007.MP4	0	0	0		N			
		FA12	Jul	31	21:52	IMG_0001.MP4	1	1	2	R	N			
		FA12	Jul	31	22:07	IMG_0002.MP4	1	2	1	R	N			
		FA12	Aug	1	2:11	IMG_0003.MP4	0	0	0		Y			
		FA12	Aug	1	2:11	IMG_0004.MP4	0	0	0		Y			
		FA12	Aug	1	2:12	IMG_0005.MP4	0	0	0		Y			
		FA12	Aug	1	2:50	IMG_0006.MP4	0	0	0		Y			
		FA12	Aug	1	2:51	IMG_0007.MP4	0	0	0		Y			
		FA12	Aug	1	23:35	IMG_0008.MP4	0	0	0		Y			
		FA12	Aug	1	23:35	IMG_0009.MP4	0	0	0		Y			
		FA12	Aug	1	23:35	IMG_0010.MP4	0	0	0		Y			
		FA12	Aug	1	23:36	IMG_0011.MP4	0	0	0		Y			
		FA12	Aug	1	23:36	IMG_0012.MP4	0	0	0		Y			
		FA12	Aug	2	0:06	IMG_0013.MP4	0	0	0		Y			
		FA12	Aug	2	0:07	IMG_0014.MP4	0	0	0		Y			
		FA12	Aug	2	0:07	IMG_0015.MP4	0	0	0		Y			
		FA12	Aug	2	3:00	IMG_0016.MP4	0	0	0		Y			
		FA12	Aug	2	3:00	IMG_0017.MP4	0	0	0		Y			
		FA12	Aug	2	3:00	IMG_0018.MP4	0	0	0		Y			
		FA12	Aug	2	3:00	IMG_0019.MP4	0	0	0		Y			
		FA12	Aug	2	3:01	IMG_0020.MP4	0	0	0		Y			
		FA12	Aug	2	3:01	IMG_0021.MP4	0	0	0		N			
		FA12	Aug	2	20:26	IMG_0022.MP4	1	0	1		N			
		FA12	Aug	2	20:27	IMG_0023.MP4	1	0	1		N			
		FA12	Aug	2	20:28	IMG_0024.MP4	1	0	0		N			
		FA12	Aug	3	23:23	IMG_0025.MP4	1	1	2	L	N			
		FA12	Aug	5	21:59	IMG_0026.MP4	1	2	1	R	N			
		FA12	Aug	7	2:51	IMG_0027.MP4	1	2	1	R	N			
		FA12	Aug	7	2:52	IMG_0028.MP4	1	1	0		N			
		FA12	Aug	7	2:52	IMG_0029.MP4	1	1	0		N			
		FA12	Aug	9	3:40	IMG_0030.MP4	1	0	0		N			
		FA12	Aug	9	3:40	IMG_0031.MP4	1	0	1		N			
		FA12	Aug	9	3:43	IMG_0032.MP4	1	1	0		N			
		FA12	Aug	9	3:43	IMG_0033.MP4	1	1	0		N			
		FA12	Aug	9	3:43	IMG_0034.MP4	0	0	0		N			
		FA12	Aug	10	0:17	IMG_0035.MP4	1	1	0		N			
		FA12	Aug	10	0:17	IMG_0036.MP4	1	1	0		N			
		FA12	Aug	10	0:17	IMG_0037.MP4	1	0	1		N			
		FA12	Aug	10	0:17	IMG_0038.MP4	1	0	1		N			
		FA12	Aug	10	0:18	IMG_0039.MP4	1	0	0		N			
		FA12	Aug	11	21:31	IMG_0040.MP4	1	0	1		N			
		FA12	Aug	11	21:31	IMG_0041.MP4	1	0	1		N			
		FA12	Aug	12	4:39	IMG_0042.MP4	1	0	1		N			
		FA12	Aug	12	4:39	IMG_0043.MP4	1	0	1		N			
		FA12	Aug	12	4:40	IMG_0044.MP4	0	0	0		N			
		FA12	Aug	12	19:48	IMG_0045.MP4	1	1	0		N			
		FA12	Aug	12	19:48	IMG_0046.MP4	1	0	1		N			
		FA12	Aug	12	19:49	IMG_0047.MP4	1	0	0		N			
		FA12	Aug	12	20:22	IMG_0048.MP4	0	0	0		N			
		FA12	Aug	13	20:06	IMG_0049.MP4	1	0	1		N			
		FA12	Aug	15	4:41	IMG_0050.MP4	0	0	0		N			
		FA12	Aug	15	4:44	IMG_0051.MP4	1	0	1		N			
		FA12	Aug	15	4:44	IMG_0052.MP4	1	0	1		N			
		FA12	Aug	15	4:46	IMG_0053.MP4	1	0	1		N			
		FA10	Jan	1	2022	IMG_0001.MP4	0	0	0		N	Daytime vid...		
		FA10	Aug	1	2:44	IMG_0002.MP4	0	0	0		N	0 second vid		
		FA9	Jul	28	23:28	IMG_0001.MP4	0	0	0		N	Rabbit		
		FA9	Aug	6	22:58	IMG_0002.MP4	0	0	0		N	Possum		
		FA9	Aug	6	22:59	IMG_0003.MP4	0	0	0		N	Possum		
		FA8	Aug	1	0:02	IMG_0001.MP4	1	0	1	R	N			
		FA8	Aug	1	0:44	IMG_0002.MP4	1	1	2	R	N			
		FA8	Aug	1	0:44	IMG_0003.MP4	1	1	0		N			
		FA8	Aug	1	0:45	IMG_0004.MP4	1	0	0		N			
		FA8	Aug	1	22:00	IMG_0005.MP4	1	2	1	R	N			
		FA8	Aug	1	22:01	IMG_0006.MP4	1	0	0		N			
		FA8	Aug	2	3:07	IMG_0007.MP4	0	0	0		Y			
		FA8	Aug	2	3:07	IMG_0008.MP4	0	0	0		Y			
		FA8	Aug	2	21:15	IMG_0009.MP4	1	1	2	R	N			
		FA8	Aug	3	3:44	IMG_0010.MP4	1	1	0		N			
		FA8	Aug	3	3:44	IMG_0011.MP4	1	0	1		N			
		FA8	Aug	3	3:45	IMG_0012.MP4	1	0	0		N			
		FA8	Aug	3	23:00	IMG_0013.MP4	1	1	0		N			
		FA8	Aug	3	23:00	IMG_0014.MP4	1	0	0		N			
		FA8	Aug	4	4:21	IMG_0015.MP4	1	1	0		N			
		FA8	Aug	4	4:21	IMG_0016.MP4	1	0	1		N			
		FA8	Aug	4	4:21	IMG_0017.MP4	1	0	1		N			
		FA8	Aug	6	23:08	IMG_0018.MP4	0	0	0		N	Possum		
		FA8	Aug	8	21:12	IMG_0019.MP4	1	1	0		N			
		FA8	Aug	8	21:13	IMG_0020.MP4	1	1	0		N			
		FA8	Aug	8	21:13	IMG_0021.MP4	1	1	0		N			
		FA8	Aug	8	23:25	IMG_0022.MP4	1	1	0		N			
		FA8	Aug	9	23:15	IMG_0023.MP4	0	0	0		N	Possum		
		FA8	Aug	9	23:51	IMG_0024.MP4	1	2	1	L	N			
		FA8	Aug	9	23:52	IMG_0025.MP4	0	0	0		N			
		FA8	Aug	12	19:27	IMG_0026.MP4	1	1	2	L	N			
		FA8	Aug	14	4:28	IMG_0027.MP4	1	1	0		N			
		FA8	Aug	14	4:28	IMG_0028.MP4	1	1	0		N			
		FA8	Aug	14	4:28	IMG_0029.MP4	1	0	1		N			
		FA8	Aug	14	4:28	IMG_0030.MP4	1	0	1		N	Vids from this camera are really short		
		FA7	Jul	29	4:53	IMG_0001.MP4	1	0	1		N			
		FA7	Jul	30	20:20	IMG_0002.MP4	1	1	0		N			
		FA7	Jul	30	22:38	IMG_0003.MP4	1	1	0		N			
		FA7	Jul	31	4:11	IMG_0004.MP4	1	2	1	L	N			
		FA7	Jul	31	4:13	IMG_0005.MP4	1	0	1		N			
		FA7	Jul	31	4:57	IMG_0006.MP4	1	1	0		N			
		FA7	Jul	31	20:45	IMG_0007.MP4	1	0	0		N			
		FA7	Jul	31	23:56	IMG_0008.MP4	1	0	0		N			
		FA7	Aug	1	0:54	IMG_0009.MP4	1	0	1		N			
		FA7	Aug	1	5:01	IMG_0010.MP4	1	0	1		N			
		FA7	Aug	2	3:11	IMG_0011.MP4	1	0	0		N	Mice running left to right across screen		
		FA7	Aug	2	21:11	IMG_0012.MP4	1	0	0		N	Mice running left to right across screen		
		FA7	Aug	3	3:07	IMG_0013.MP4	1	0	0		N	Mice running left to right across screen		
		FA7	Aug	3	20:03	IMG_0014.MP4	1	0	0		N	Mice running left to right across screen		
		FA7	Aug	6	5:33	IMG_0015.MP4	1	1	0		N			
		FA7	Aug	6	22:38	IMG_0016.MP4	1	0	0		N			
		FA7	Aug	6	23:11	IMG_0017.MP4	0	0	0		N	Possum		
		FA7	Aug	9	20:40	IMG_0018.MP4	1	0	0		N			
		FA7	Aug	9	23:18	IMG_0019.MP4	0	0	0		N	Giant black creature - cat or bird or possum?		
		FA7	Aug	10	5:19	IMG_0020.MP4	1	0	0		N			
		FA7	Aug	16	4:42	IMG_0021.MP4	1	0	0		N			
		FA5	Aug	2	0:12	IMG_0001.AVI	0	0	0		Y			
		FA5	Aug	2	0:12	IMG_0002.AVI	0	0	0		Y			
		FA5	Aug	2	0:13	IMG_0003.AVI	0	0	0		Y			
		FA5	Aug	2	0:46	IMG_0004.AVI	0	0	0		Y			
		FA5	Aug	2	0:51	IMG_0005.AVI	0	0	0		Y			
		FA5	Aug	2	0:52	IMG_0006.AVI	0	0	0		Y			
		FA5	Aug	2	0:55	IMG_0007.AVI	0	0	0		Y			
		FA5	Aug	2	2:48	IMG_0008.AVI	0	0	0		Y			
		FA5	Aug	2	2:53	IMG_0009.AVI	0	0	0		Y			
		FA5	Aug	6	20:11	IMG_0010.AVI	0	0	0		N			
		FA5	Aug	7	1:48	IMG_0011.AVI	1	1	0		N	These creatures are incredibly small - are the other ones rats?		
		FA5	Aug	7	2:30	IMG_0012.AVI	1	0	0		N			
		FA5	Aug	7	2:48	IMG_0013.AVI	1	0	0		N			
		FA5	Aug	7	2:49	IMG_0014.AVI	0	0	0		N			
		FA5	Aug	15	19:41	IMG_0015.AVI	0	0	0		N			
		12 ADATA	Aug	25	23:56	IMG_0001.MP4	0	0	0		Y	Rat		
		12 ADATA	Aug	29	0:33	IMG_0002.MP4	0	0	0		N	Hedgehog!		
		12 ADATA	Sep	1	6:55	IMG_0003.MP4	0	0	0		N	Eurasian blackbird		
		14 ADATA	Aug	24	5:58	IMG_0001.MP4	0	0	0		N	Rabbit		
		14 ADATA	Sep	2	6:46	IMG_0002.MP4	0	0	0		N	Eurasian blackbird		
		14 ADATA	Sep	3	6:41	IMG_0003.MP4	0	0	0		N	Eurasian blackbird		
		14 ADATA	Sep	3	6:42	IMG_0004.MP4	0	0	0		N	Eurasian blackbird		
		14 ADATA	Sep	4	2:49	IMG_0005.MP4	0	0	0		N	Unidentified creature, middle left		
		14 ADATA	Sep	4	23:38	IMG_0006.MP4	0	0	0		N	Hedgehog!		
		H (64 gb)	Sep	3	6:52	IMG_0001.AVI	0	0	0		N	Bird		
		H (64 gb)	Sep	3	6:53	IMG_0002.AVI	0	0	0		N	Eurasian blackbird		
		KM 1 (64)	Sep	7	6:40	IMG_0001.MP4	0	0	0		N	Eurasian blackbird, probably same bird		
		KM 1 (64)	Sep	9	6:45	IMG_0002.MP4	0	0	0		N	Eurasian blackbird, probably same bird		
		KM 1 (64)	Sep	9	6:45	IMG_0003.MP4	0	0	0		N	Eurasian blackbird, probably same bird		
		KM 1 (64)	Sep	9	6:45	IMG_0004.MP4	0	0	0		N	Eurasian blackbird, probably same bird		
		KM 1 (64)	Sep	9	6:45	IMG_0005.MP4	0	0	0		N	Eurasian blackbird, probably same bird		
		KM 3	Sep	3	6:00	IMG_0001.MP4	0	0	0		N	Mystery bird		
		KM 10 (64)	Jan	1	2022	IMG_0001.MP4	0	0	0		N	Videos only of camera set up		
		KM 10 (64)	Jan	1	2022	IMG_0002.MP4	0	0	0		N	Videos only of camera set up		
		T SanDisk	Sep	3	22:50	IMG_0001.MP4	0	0	0		N	Unidentified creature, bottom right		
		T SanDisk	Sep	5	20:44	IMG_0002.MP4	0	0	0		N	Hedgehog!		